sha,message,author,date,url,code_size,source_files
dd13f2b4bcfb6a4b208b617b0b39b8ef00041d84,Don't think this anchor is needed,martinqt,06/04/2013 01:33:13 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/dd13f2b4bcfb6a4b208b617b0b39b8ef00041d84,698343,120
a56b10579dcf47c5083b5338b743e827be67bb59,Fix Event url,martinqt,06/04/2013 01:32:17 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/a56b10579dcf47c5083b5338b743e827be67bb59,698367,120
8d236e91578eb4d1b967b419d0cf34573338a177,Event docstring,martinqt,06/04/2013 01:31:00 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/8d236e91578eb4d1b967b419d0cf34573338a177,698365,120
5ce5f5c68418bf45797f19cb0a50c03d429c90b5,Label docstring,martinqt,06/04/2013 01:29:35 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/5ce5f5c68418bf45797f19cb0a50c03d429c90b5,698349,120
21cf9b15b57cb919f0ebb4fcd6117cea4b6f1163,Milestone docstring,martinqt,06/02/2013 04:50:34 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/21cf9b15b57cb919f0ebb4fcd6117cea4b6f1163,698333,120
970bc6146c2e9d1c6fb4d5d741c9feffb97b6801,Update Notification,martinqt,06/02/2013 12:45:00 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/970bc6146c2e9d1c6fb4d5d741c9feffb97b6801,698313,120
78f6f763cbe945aeb69d59a5b16fdfb5a4aa9b2f,Organization docstring,martinqt,06/02/2013 12:43:47 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/78f6f763cbe945aeb69d59a5b16fdfb5a4aa9b2f,698298,120
573b327193c19256f9e3d2f4271bf5ee39f5f4a1,PullRequest docstring,martinqt,06/02/2013 10:38:07 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/573b327193c19256f9e3d2f4271bf5ee39f5f4a1,698300,120
0c15af9dec643d9c7cfacbf514969098a53171ae,PullRequestComment docstring,martinqt,06/02/2013 10:36:21 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/0c15af9dec643d9c7cfacbf514969098a53171ae,698292,120
d615ead9640c7a6b0485fa13f74c233d6a9eba7c,RepositoryKey docstring,martinqt,06/02/2013 10:33:01 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/d615ead9640c7a6b0485fa13f74c233d6a9eba7c,698275,120
bad19c06a42a820dbd9e4246e66a0cbcab18a9e9,Repository docstring,martinqt,06/02/2013 10:32:43 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/bad19c06a42a820dbd9e4246e66a0cbcab18a9e9,698262,120
712c86c07b65d4f8f9c9d9d8c2069829dd890975,Tag docstring,martinqt,06/02/2013 10:30:50 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/712c86c07b65d4f8f9c9d9d8c2069829dd890975,698254,120
6c37eeddbe9e25a587e999ea8dbc4eb545d450fc,Team docstring,martinqt,06/02/2013 10:28:37 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/6c37eeddbe9e25a587e999ea8dbc4eb545d450fc,698245,120
97abc24e26064e6da7d7d3b835fdd122879a71f4,UserKey docstring,martinqt,06/02/2013 10:27:49 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/97abc24e26064e6da7d7d3b835fdd122879a71f4,698230,120
7a643e9fef661270866a6e7dad831e2aee9f7ce2,Update branch (with anchor),martinqt,06/01/2013 11:31:37 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/7a643e9fef661270866a6e7dad831e2aee9f7ce2,698217,120
7cc0afc61aa9abc844b54ba57569e49467cfa723,Change doc sentance,martinqt,06/01/2013 11:29:32 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/7cc0afc61aa9abc844b54ba57569e49467cfa723,698195,120
e824a0bd36b9d68660d5b2a5a19d88dbfe63a166,Replace doc url,martinqt,06/01/2013 10:04:55 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/e824a0bd36b9d68660d5b2a5a19d88dbfe63a166,698189,120
539ec2a7258a06af3c5c3e93bfbf4b8d3e4fd672,Publish version 1.16.0,jacquev6,05/31/2013 12:13:14 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/539ec2a7258a06af3c5c3e93bfbf4b8d3e4fd672,698181,120
0f95b7d1c7562fdf63f03997968181e1b5695d7e,Merge branch 'develop',jacquev6,05/31/2013 11:49:01 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/0f95b7d1c7562fdf63f03997968181e1b5695d7e,698177,120
bcb82de6b6e31bc3bd5f0f944c216399d075bb4e,Merge branch 'topic/Pull170' into develop,jacquev6,05/31/2013 11:48:42 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/bcb82de6b6e31bc3bd5f0f944c216399d075bb4e,698177,120
c93e4b8ff4da178b74c7a159dfcc1ae4fea98af6,"Add tests for html_url for Issue and PullComment (#170)

I just modified the ReplayData manually and added a ""get"" in the tests.",jacquev6,05/31/2013 11:48:02 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/c93e4b8ff4da178b74c7a159dfcc1ae4fea98af6,698177,120
1f98067e9567ed5acfac3e5585862fef089e47fc,"Add html_url attribute to comments.

html_url attributes were missing from IssueComment and PullRequestComment.
Added to both as per the GitHub API.",mstead,05/27/2013 05:13:14 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/1f98067e9567ed5acfac3e5585862fef089e47fc,697939,120
42edda3f8d3f6be2bee5bedd2dfc366e969427a3,"Merge pull request #167 from srijan/develop

Updates api reference url in docstrings for repository keys",jacquev6,05/22/2013 06:26:13 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/42edda3f8d3f6be2bee5bedd2dfc366e969427a3,696997,120
161097b23ccac52b89c5eb0e994324f32eb9cbd3,Updates api reference url in docstrings for repository keys,srijan,05/18/2013 09:05:04 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/161097b23ccac52b89c5eb0e994324f32eb9cbd3,696997,120
e1c7052ff1ed27c28ea999cb1f9e1ba691eacfc1,Publish version 1.15.0,jacquev6,05/17/2013 12:38:31 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/e1c7052ff1ed27c28ea999cb1f9e1ba691eacfc1,696997,120
0e36cff53455d637853c123ce5d68216b379f0ff,Merge branch 'develop',jacquev6,05/17/2013 12:30:41 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/0e36cff53455d637853c123ce5d68216b379f0ff,696997,120
db2a9db7213b830c0f4f120698153f7545faa4bc,Add two new types of exceptions (issue #152),jacquev6,05/17/2013 12:27:17 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/db2a9db7213b830c0f4f120698153f7545faa4bc,696997,120
79365fe4bc57112c92b507c276825c8a1fc2b070,"De-activate our only intergration test, to pass on Travis-CI",jacquev6,05/17/2013 12:09:36 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/79365fe4bc57112c92b507c276825c8a1fc2b070,695840,120
7f74a92b55cfedc94e0168a0b4f0bff14f23ae88,AuthenticatedUser.get_user_issues and Organization.get_issues (issue #166),jacquev6,05/17/2013 11:52:49 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/7f74a92b55cfedc94e0168a0b4f0bff14f23ae88,695761,120
1c4aec6891d101e42245df61f54d57eb9b9498e8,Add parameters to AuthenticatedUser.get_issues (issue #166),jacquev6,05/17/2013 11:42:43 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/1c4aec6891d101e42245df61f54d57eb9b9498e8,689870,120
446f0c94410e678662bb8770e8dc4d8c263b74e6,Publish version 1.14.2,jacquev6,04/25/2013 06:25:18 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/446f0c94410e678662bb8770e8dc4d8c263b74e6,687252,120
319ff29d256abdf62d23c03b5bdb635aca49206d,Merge branch 'develop',jacquev6,04/25/2013 06:14:31 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/319ff29d256abdf62d23c03b5bdb635aca49206d,687252,120
aa7df884c43e38a121f874a496f2e062af9ecbbc,Small fixes in doc,jacquev6,04/25/2013 01:27:26 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/aa7df884c43e38a121f874a496f2e062af9ecbbc,685920,119
97af2b6da283ba2447b77efd31b1f25e3fc2e9be,Fix pagination with secret-key authentication (issue #158),jacquev6,04/25/2013 12:31:51 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/97af2b6da283ba2447b77efd31b1f25e3fc2e9be,687134,120
8551e75e6b7a211337aa9b9d71dde7038022aa53,Fix link to milestone,jacquev6,04/25/2013 09:41:59 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/8551e75e6b7a211337aa9b9d71dde7038022aa53,685802,119
2a5e43f6992f81a7dca399219fdef407709e52db,Restore documentation for next version,jacquev6,04/25/2013 09:38:12 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/2a5e43f6992f81a7dca399219fdef407709e52db,685800,119
2d1c709062ec7bd132a7421429d7bcbf5dca20e4,Publish version 1.14.1,jacquev6,04/25/2013 09:34:05 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/2d1c709062ec7bd132a7421429d7bcbf5dca20e4,685802,119
fa9cbd16a424a2aa28b5c216adced6b44c54ce68,Prepare version 1.14.1,jacquev6,04/25/2013 08:30:13 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/fa9cbd16a424a2aa28b5c216adced6b44c54ce68,685800,119
4c87de8066bbb54a97b12b06faca6e6f93787f3f,Merge branch 'topic/AddDefaultUserAgent',jacquev6,04/25/2013 08:24:18 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/4c87de8066bbb54a97b12b06faca6e6f93787f3f,685800,119
10a567f62e1aec33109c8812872b12e4c7423e60,Fix tests for #161,jacquev6,04/25/2013 07:51:37 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/10a567f62e1aec33109c8812872b12e4c7423e60,685800,119
ce0418ba5ca95c27b806e1a001c41178501c036b,"Revert ""Incremented version.""

This reverts commit ff0cf4150295bfdc6d3d4f09f57878dbd9095b16.",jacquev6,04/25/2013 07:51:33 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/ce0418ba5ca95c27b806e1a001c41178501c036b,685656,119
8571a82c2fc9ba7ad2615fddbda58693fb1e7849,Talk about #160,jacquev6,04/25/2013 07:14:12 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/8571a82c2fc9ba7ad2615fddbda58693fb1e7849,685539,119
a8e5a16ba5ea6ddcaa8784d538284ccbcd2d11e0,Fixed pep8,N/A,04/24/2013 07:30:39 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/a8e5a16ba5ea6ddcaa8784d538284ccbcd2d11e0,685656,119
ff0cf4150295bfdc6d3d4f09f57878dbd9095b16,Incremented version.,N/A,04/24/2013 07:29:00 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/ff0cf4150295bfdc6d3d4f09f57878dbd9095b16,685656,119
f7b3e9956dcdad2f68b135acd4273c4861b5c926,Added default user agent.,N/A,04/24/2013 07:28:02 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/f7b3e9956dcdad2f68b135acd4273c4861b5c926,685656,119
f5a01c1545a41d2be26a3df3310443590a499912,Fix tests for Python 3.3 (dictionary ordering...),jacquev6,04/22/2013 09:01:16 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/f5a01c1545a41d2be26a3df3310443590a499912,685539,119
0a0fc8848167c7ad106a0feff93296c006b24fe6,Publish version 1.14.0,jacquev6,04/22/2013 08:47:30 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/0a0fc8848167c7ad106a0feff93296c006b24fe6,685531,119
a32fd534fb8a6e3252f499481793a7dc58372c95,Prepare version 1.14.0,jacquev6,04/22/2013 08:43:48 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/a32fd534fb8a6e3252f499481793a7dc58372c95,685531,119
73f9ae8f21188752ecf745a3f70a90de6043470d,Merge branch 'topic/SpecificExceptions' into develop,jacquev6,04/22/2013 08:23:04 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/73f9ae8f21188752ecf745a3f70a90de6043470d,685531,119
50bf07c5a67d8031ef00400bbf16910e6529dac4,Merge branch 'topic/GistRenameAndDeleteFile' into develop,jacquev6,04/08/2013 07:10:47 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/50bf07c5a67d8031ef00400bbf16910e6529dac4,684009,119
eccc41097ef5e96601e0e16f17dc240f9b992c49,Rename a file in a gist (issue #156),jacquev6,04/08/2013 07:10:07 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/eccc41097ef5e96601e0e16f17dc240f9b992c49,684009,119
6861c5cd19660d1ee326bc885398d196ea1e7369,Delete file from gist (issue #156),jacquev6,04/08/2013 07:07:17 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/6861c5cd19660d1ee326bc885398d196ea1e7369,683335,119
db5560bd658b5d8057a864f7037ace4d5f618f1b,Add a script to check copyrights with git log. And fix copyrights.,jacquev6,03/29/2013 03:54:15 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/db5560bd658b5d8057a864f7037ace4d5f618f1b,683048,119
f266fed520fea4f683caabe0b38e1f758cfc5cff,Fix tests for Python <= 2.6,jacquev6,03/29/2013 12:26:53 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/f266fed520fea4f683caabe0b38e1f758cfc5cff,670989,119
dff094650011398fd8f0a57bf2668a066fb2cbcb,Add a documentation note about exceptions,jacquev6,03/29/2013 12:16:57 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/dff094650011398fd8f0a57bf2668a066fb2cbcb,670246,119
c1d747a9133a1c6cae1f0e11105a5f490f65fda6,"Refactor tests

We don't need to inspect the exception, so we can use
unittest.TestCase.assertRaises",jacquev6,03/29/2013 12:13:44 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/c1d747a9133a1c6cae1f0e11105a5f490f65fda6,670129,119
0bc368973acfb50a531329b6c196ba92e0a81890,Raise a specific exception for non-existing objects (issue #152),jacquev6,03/29/2013 12:10:59 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/0bc368973acfb50a531329b6c196ba92e0a81890,670312,119
7b3e4c15ed6182963d66ffa9f0522acd0765275c,Raise a specific exception for bad credentials (issue #152),jacquev6,03/29/2013 12:01:06 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/7b3e4c15ed6182963d66ffa9f0522acd0765275c,669761,119
4df3a7eb47888f38c4c6dae50573f030a0a3f1e1,Merge branch 'topic/CheckPragmaNoCover' into develop,jacquev6,03/28/2013 08:52:49 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/4df3a7eb47888f38c4c6dae50573f030a0a3f1e1,670835,119
e0db8cad4ec01c65e5e0eb50e11765e425e88ef9,pep8,jacquev6,03/28/2013 08:51:02 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/e0db8cad4ec01c65e5e0eb50e11765e425e88ef9,670835,119
1c47be4e895b823baf907b25c647e43ab63c16dd,Document `#pragma no cover`s (Issue #154),jacquev6,03/28/2013 08:50:17 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/1c47be4e895b823baf907b25c647e43ab63c16dd,670834,119
8a9afbb1aa36c6ba04142c6e6c1cfbd7de982a6a,Remove branches for hypothetical unknown Authorization headers,jacquev6,03/28/2013 08:49:39 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/8a9afbb1aa36c6ba04142c6e6c1cfbd7de982a6a,669814,119
1c67359a318f05e50bf457818e1983ce95aa5946,Improve test coverage a bit,jacquev6,03/28/2013 08:28:01 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/1c67359a318f05e50bf457818e1983ce95aa5946,669999,119
1d18bd66f3a4a4225435bd38df04b8a227b5e821,Add a test that would have caught #153,jacquev6,03/28/2013 08:23:03 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/1d18bd66f3a4a4225435bd38df04b8a227b5e821,669766,119
b9d71fa787a2ffb99b6631e4bd6df932a4d4adbb,Slightly improve coverage :-D,jacquev6,03/28/2013 08:05:19 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/b9d71fa787a2ffb99b6631e4bd6df932a4d4adbb,668822,119
f5d8e221d116b74a200d87afca32247f01204ba1,Add (a bit of) documentation about error handling and exceptions,jacquev6,03/28/2013 07:55:48 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/f5d8e221d116b74a200d87afca32247f01204ba1,669015,119
dc96fef052f2b5c6adb34da65169e8df3f35f611,Publish version 1.13.1,jacquev6,03/28/2013 07:10:31 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/dc96fef052f2b5c6adb34da65169e8df3f35f611,668724,119
c85af79db11ed1d2f93261ea4069a23ff1709125,Fix authentication with Python 3 (Issue #153),jacquev6,03/28/2013 07:05:13 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/c85af79db11ed1d2f93261ea4069a23ff1709125,668724,119
0dd1adb4f06f45d554d12083b312fcdb6f6be8d1,List all versions of Python in setup.py,jacquev6,03/23/2013 12:07:00 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/0dd1adb4f06f45d554d12083b312fcdb6f6be8d1,668715,119
b7e4000450e89b8c6e947e3a1e52fb06da7c9621,Publish version 1.13.0,jacquev6,03/22/2013 05:41:13 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/b7e4000450e89b8c6e947e3a1e52fb06da7c9621,668392,119
1d9ad14fa918866c418067e774f65cede8e38682,Use bash for manage.sh,jacquev6,03/22/2013 05:29:14 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/1d9ad14fa918866c418067e774f65cede8e38682,668379,119
1bb05fef01d0a040cb2b931a4d44392784a2f0c1,Respect pep 8,jacquev6,03/22/2013 04:52:00 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/1bb05fef01d0a040cb2b931a4d44392784a2f0c1,669378,119
d9b29851ddccc907f71f1ae662e57f2cd7c7dc71,Fix tests for Python 2.5,jacquev6,03/21/2013 11:33:13 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/d9b29851ddccc907f71f1ae662e57f2cd7c7dc71,669378,119
f962bc71fee609cd54fe69c956c8b81703d2c19a,Fix tests for Python 2.5,jacquev6,03/21/2013 11:29:44 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/f962bc71fee609cd54fe69c956c8b81703d2c19a,669394,119
7a9c0b916c632be8d6a65bc1b6f558508f04bb22,"Fix tests on Python 3.3 (issue #149)

The output order of dicts has changed",jacquev6,03/21/2013 10:18:21 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/7a9c0b916c632be8d6a65bc1b6f558508f04bb22,669248,119
82ce7b1ee30d308b48bdac6d8737dbca70500462,Fix tests for Python 3.2 on Windows,jacquev6,03/21/2013 09:06:24 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/82ce7b1ee30d308b48bdac6d8737dbca70500462,668421,119
1e99e7d5b21c71bf68cc5cc21faec30ee603b8b8,Reduce 2to3 differences,jacquev6,03/21/2013 09:05:37 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/1e99e7d5b21c71bf68cc5cc21faec30ee603b8b8,668223,119
a397fac6db9f87a903ec3ede9643cb2b4224ed82,Fix doc for raw_data (issue #144),jacquev6,03/21/2013 08:56:51 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/a397fac6db9f87a903ec3ede9643cb2b4224ed82,668507,119
109495175e926731703a55cafd8b542a07366513,Fix doc of properties of class Github,jacquev6,03/21/2013 08:45:43 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/109495175e926731703a55cafd8b542a07366513,668216,119
da6bbdb69485fc3256030d8296589d4c2fb5df21,Merge branch 'topic/Notifications' into develop,jacquev6,03/19/2013 10:14:29 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/da6bbdb69485fc3256030d8296589d4c2fb5df21,668164,119
34c18342dcce9697abc6f522c3506485202e6e7e,Merge branch 'topic/ExposeRawData' into develop,jacquev6,03/19/2013 09:37:30 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/34c18342dcce9697abc6f522c3506485202e6e7e,658007,117
ee29deddd27480401db484733ecde9e7b1df5eda,Complete doc/apis.rst (pull #148),jacquev6,03/19/2013 09:36:35 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/ee29deddd27480401db484733ecde9e7b1df5eda,662789,118
040f024cf4bbbebe4dfe35d29854f398a0e2117e,Fix doc,jacquev6,03/19/2013 09:31:10 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/040f024cf4bbbebe4dfe35d29854f398a0e2117e,657914,117
5d02de6f82a36753a2d715dd8875fc5c60e4cef6,Restore 100% test coverage,jacquev6,03/19/2013 09:19:30 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/5d02de6f82a36753a2d715dd8875fc5c60e4cef6,652745,116
0901df1a2bed3f993cfe6e0d4cff5923bbf6ce32,Improve test coverage (pull #148),jacquev6,03/19/2013 09:07:42 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/0901df1a2bed3f993cfe6e0d4cff5923bbf6ce32,662789,118
edcf40bc7f25d1aff5c404406fbb37ad1bcf691e,Move get_notification(s) to AuthenticatedUser (pull #148),jacquev6,03/19/2013 09:07:29 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/edcf40bc7f25d1aff5c404406fbb37ad1bcf691e,662232,118
f25c54e1d4eefb11c18f3de85270a4b19edea3ce,"Fix documentation (pull #148)

I had to separate class NotificationSubject in its own file, to cope
with my basic doc generation.",jacquev6,03/19/2013 08:27:34 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/f25c54e1d4eefb11c18f3de85270a4b19edea3ce,662303,118
23d668f11bdd806a871e0979bf5295d001f66ef2,Remove debug print (pull #148),jacquev6,03/19/2013 08:26:28 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/23d668f11bdd806a871e0979bf5295d001f66ef2,661325,117
50a243671f1fa139cb1186c4a44c1e96b8cd5749,Merge remote-tracking branch 'origin/develop' into NotificationAPI,pgolm,03/16/2013 04:35:08 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/50a243671f1fa139cb1186c4a44c1e96b8cd5749,661344,117
6a3a384fd0decac1203db6c2bddc58039b0390bc,this fixes #108,pgolm,03/16/2013 04:28:56 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/6a3a384fd0decac1203db6c2bddc58039b0390bc,660690,117
ddcabfa2683672073285ba7adb3661a0bb4f4362,ReadMe,jacquev6,03/14/2013 11:40:25 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/ddcabfa2683672073285ba7adb3661a0bb4f4362,657909,117
3af543a1fed27b3a39200da02a91ef2513f5482f,Add a way to create an object from raw data (Issue #144),jacquev6,03/14/2013 11:32:46 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/3af543a1fed27b3a39200da02a91ef2513f5482f,657909,117
fa43e952688e8ad2d8808a849588e5460b029880,Refactor XxxGithubObject,jacquev6,03/14/2013 11:31:36 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/fa43e952688e8ad2d8808a849588e5460b029880,657262,117
2defd7b81889060812afd14f1c878cb33ee5c712,Expose raw data of objects (Issue #144),jacquev6,03/14/2013 11:29:54 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/2defd7b81889060812afd14f1c878cb33ee5c712,656659,117
82f5b4c61f86ae8c7cc85a31cb1a31180eeae32f,dos2unix,jacquev6,03/14/2013 11:27:12 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/82f5b4c61f86ae8c7cc85a31cb1a31180eeae32f,652652,116
6ac783974d3985dd0c162c1e8d1150615cc0082e,Use assertTrue and assertFalse where applicable,jacquev6,03/14/2013 11:26:34 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/6ac783974d3985dd0c162c1e8d1150615cc0082e,652652,116
0f9bb5d9fd2dcfbf03f094362e86323c9ef915e6,Merge branch 'topic/PaginatedListPerPage' into develop,jacquev6,03/14/2013 11:17:33 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/0f9bb5d9fd2dcfbf03f094362e86323c9ef915e6,652946,116
e25a6a49d1ab1a10c84db9b6722a6186ff6dfcbd,Add Github.per_page to tweak PaginatedList (Issue #145),jacquev6,03/14/2013 11:01:41 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/e25a6a49d1ab1a10c84db9b6722a6186ff6dfcbd,652946,116
4f1780f427eba400cbc06897e69eda0ecdecd887,Merge branch 'topic/FixPythonVersions' into develop,jacquev6,03/14/2013 10:59:37 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/4f1780f427eba400cbc06897e69eda0ecdecd887,652049,116
28648a51a15e430b85d6fe8f2514e1cb06bc76b8,Fix for Python 2.5,jacquev6,03/12/2013 09:25:15 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/28648a51a15e430b85d6fe8f2514e1cb06bc76b8,652049,116
a39f421ca24bd7aae984f8703159c7e30798a121,Avoid confusion between github/ and Github.py on case-insensitive file systems (#143),jacquev6,03/12/2013 09:16:06 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/a39f421ca24bd7aae984f8703159c7e30798a121,652057,116
86fe370b97b62548317cb35bc02ece3fabb7fa03,Merge branch 'master' into develop,jacquev6,03/03/2013 05:47:22 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/86fe370b97b62548317cb35bc02ece3fabb7fa03,652051,116
03a256a4052cacea998d8205a83d5b5465f31e18,Publish version 1.12.2,jacquev6,03/03/2013 05:44:25 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/03a256a4052cacea998d8205a83d5b5465f31e18,651998,116
9e6b086c2db5e4884484a04934f6f2e53e3f441b,Remove a deprecation warning,jacquev6,03/03/2013 05:35:50 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/9e6b086c2db5e4884484a04934f6f2e53e3f441b,651957,116
0ddb34d987b5a03813fdfa2fac13c933834a4804,Fix decoding on Python3 (bytes instead of str) (Issue #142),jacquev6,03/03/2013 05:32:10 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/0ddb34d987b5a03813fdfa2fac13c933834a4804,651875,116
fc491bfdb6935d98df983006c929f7962712576c,Todo,jacquev6,02/20/2013 06:43:53 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/fc491bfdb6935d98df983006c929f7962712576c,650372,115
67bdf8c0be32dc195a4545bf90100a1b55eebf45,Publish version 1.12.1,jacquev6,02/20/2013 06:40:54 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/67bdf8c0be32dc195a4545bf90100a1b55eebf45,650319,115
c8553031178cbf221d95af1ecc7ffd4707ac5cc9,Publish version 1.12.0,jacquev6,02/20/2013 06:15:15 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/c8553031178cbf221d95af1ecc7ffd4707ac5cc9,650294,115
8adf9765fd75d3c7f3b83750210f51e5c8313365,Merge branch 'develop',jacquev6,02/20/2013 06:08:05 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/8adf9765fd75d3c7f3b83750210f51e5c8313365,650595,116
5efe9cee2612222687f35d42541bbeb0ec4870d4,Improve publish.sh,jacquev6,02/20/2013 06:07:31 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/5efe9cee2612222687f35d42541bbeb0ec4870d4,650595,116
f38f85324c7d2654b4f00c7df89216dbb4336171,On the way to replace publish.sh by setup.py publish,jacquev6,02/20/2013 05:55:01 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/f38f85324c7d2654b4f00c7df89216dbb4336171,650603,116
58ec2246dd78ea929bb574bb316b1c3430218d5c,Fix coverage,jacquev6,02/20/2013 05:51:16 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/58ec2246dd78ea929bb574bb316b1c3430218d5c,649147,116
