sha,message,author,date,url,code_size,source_files
775b3736b6db4c1983eb4071a6a33527f962685c,Add a forgotten {{pathto(...)}} in Spinhx template,afvincent,08/06/2016 10:41:04 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/775b3736b6db4c1983eb4071a6a33527f962685c,6096954,334
b926d504b796360e7668411643331c4282d9fafc,Feedback from review,jenshnielsen,08/07/2016 08:29:50 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/b926d504b796360e7668411643331c4282d9fafc,6086286,327
70e7a6c4e9c5effbbb5ad9c261af2cca6d31a90c,"Merge pull request #6868 from jenshnielsen/buildmiscexamples

DOC: Build misc examples",tacaswell,08/07/2016 09:04:42 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/70e7a6c4e9c5effbbb5ad9c261af2cca6d31a90c,6086535,327
b8c9395e1788b5c5375b71b59a3d430865e037de,Add tests previously left out workaround for #6902,jenshnielsen,08/07/2016 06:34:19 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/b8c9395e1788b5c5375b71b59a3d430865e037de,6086535,327
20adce5799159d85ee198b11546bea7046f29a22,Add missing cleanup dec,jenshnielsen,08/07/2016 07:43:37 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/20adce5799159d85ee198b11546bea7046f29a22,6086535,327
0648b7327953c1649c2025dcbf8b3ee6d28e4c99,"Rework MaxNLocator, eliminating infinite loop; closes #6849",efiring,08/07/2016 09:25:54 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/0648b7327953c1649c2025dcbf8b3ee6d28e4c99,6094560,334
360b8c02362fc6d5876936be07db49f207c15e1c,Make sure nose is only imported when needed,astrofrog,08/08/2016 08:32:27 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/360b8c02362fc6d5876936be07db49f207c15e1c,6094560,334
2cec8c21b6eeec1baa984559afdc272bb03e3b3b,"Merge pull request #6766 from tacaswell/sty_bxp_zorder

STY: set all artists in boxplots to same zorder",jenshnielsen,08/08/2016 10:12:44 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/2cec8c21b6eeec1baa984559afdc272bb03e3b3b,6086535,327
4d2045481efdaf16125adcd55360056f64a85d0a,Simplified loop in `Axes.bxp.to_vc`,Kojoley,08/08/2016 10:35:34 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/4d2045481efdaf16125adcd55360056f64a85d0a,6086535,327
2d7c5adf4d0fe140d5e71040f2cbda31868c54a8,"Merge remote-tracking branch 'matplotlib/v2.x'

Conflicts:
	.mailmap
	 - Kept version on master",tacaswell,08/08/2016 01:00:50 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/2d7c5adf4d0fe140d5e71040f2cbda31868c54a8,6094732,334
888bf177848f74f492ca734c7b6f060c1fcb521f,"Merge pull request #6407 from fariza/toggletool-initial-state

adding default toggled state for toggle tools",fariza,08/08/2016 03:47:56 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/888bf177848f74f492ca734c7b6f060c1fcb521f,6094732,334
ebfe81dda5c8bb1c2c2a751a2c8d8147c849bea9,"BUG: PcolorImage handles non-contiguous arrays, provides data readout",efiring,08/09/2016 02:31:13 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/ebfe81dda5c8bb1c2c2a751a2c8d8147c849bea9,6094754,334
32187dff0a662171dfe84c14c07508c9b0644dad,Toolmanager implementation of minor grid toggler.,anntzer,08/09/2016 02:32:55 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/32187dff0a662171dfe84c14c07508c9b0644dad,6094528,334
29fd193bb17f8f0760c5fdc501d2ec1efcb76fff,"Merge pull request #6917 from jenshnielsen/missingtestfiles

CI: Add tests previously left out",tacaswell,08/09/2016 05:57:50 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/29fd193bb17f8f0760c5fdc501d2ec1efcb76fff,6086535,327
688fbeee85637e121a60537b19561c2b9433188f,fix handling of smallest integer interval,efiring,08/09/2016 06:53:49 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/688fbeee85637e121a60537b19561c2b9433188f,6094560,334
e20c65bdbe0a82dad756d8ef3c08f1ad3ff22216,Disallow pyparsing 2.1.6 which breaks test_mathtext_exceptions,jenshnielsen,08/09/2016 07:23:52 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/e20c65bdbe0a82dad756d8ef3c08f1ad3ff22216,6086535,327
48e340632021f468a16d4d4c4bde9a81d28308a6,Exclude pyparsing 2.1.6 in travis too,jenshnielsen,08/09/2016 08:28:51 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/48e340632021f468a16d4d4c4bde9a81d28308a6,6086535,327
0b88da5ce487376c56fbcd29e1a27bb69529e11f,"Merge pull request #6931 from jenshnielsen/pyparsing

Disallow pyparsing 2.1.6 which breaks test_mathtext_exceptions",jenshnielsen,08/09/2016 08:49:40 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/0b88da5ce487376c56fbcd29e1a27bb69529e11f,6086535,327
12cafa96877823d0bebd781391d5827c68a591b5,Merge remote-tracking branch 'matplotlib/v2.x',jenshnielsen,08/09/2016 08:52:09 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/12cafa96877823d0bebd781391d5827c68a591b5,6094732,334
0658c2b842d77732690d98815e107b5186be1026,Minor fixes re: grid_minor keybinding.,anntzer,08/09/2016 04:57:29 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/0658c2b842d77732690d98815e107b5186be1026,6094528,334
9f0d770150ffe75bddad5014f96d64aab1fa9546,"Merge pull request #6787 from story645/dict3

Python3.5 dictview support",mdboom,08/10/2016 02:21:43 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/9f0d770150ffe75bddad5014f96d64aab1fa9546,6094732,334
f5b9b119e88f619ee438c26063e4a7fb60e45c52,"Image interpolation selector in Qt figure options.

Test with `imshow(np.random.rand(10))` then click on the figure options
button (Qt only).",anntzer,08/11/2016 02:33:30 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/f5b9b119e88f619ee438c26063e4a7fb60e45c52,6094732,334
631c93633d35b781770dd322ab6be431c6775df3,Fixed memory leak in contour,ianthomas23,08/12/2016 09:25:48 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/631c93633d35b781770dd322ab6be431c6775df3,6086685,327
6b40c8ab057765279e4e74db36d7419b4d27c33f,"Add mirrors to freetype download

Fixed build error due to gnu savannah being down",jenshnielsen,08/12/2016 01:03:28 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/6b40c8ab057765279e4e74db36d7419b4d27c33f,6086535,327
b3967e721e844e14273126abda99fdd1d8269c48,make sure to break if download works,jenshnielsen,08/12/2016 01:04:47 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/b3967e721e844e14273126abda99fdd1d8269c48,6086535,327
8c304def3156a7b4d2c765c3c7d7ca8c403725ba,refactor common code outside loop,jenshnielsen,08/12/2016 01:07:14 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/8c304def3156a7b4d2c765c3c7d7ca8c403725ba,6086535,327
3dbd343303fd17324833db88c177aca94f4c0d44,"Restore cbook.report_memory, which was deleted in d063dee.

There was no deprecation process, and having something like this
available as an import is very valuable to users suspecting a
memory leak, or simply needing to track memory usage.",efiring,08/12/2016 08:04:48 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/3dbd343303fd17324833db88c177aca94f4c0d44,6094732,334
f4e4c10b6faf3f17ac29b4c32274e8cd75f0cf0c,Add test of MaxNLocator integer option.,efiring,08/12/2016 08:45:05 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/f4e4c10b6faf3f17ac29b4c32274e8cd75f0cf0c,6094560,334
08337196301957a06578999f69ac1264765b70a6,enable previously leftout test_usetex,jenshnielsen,08/13/2016 07:43:14 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/08337196301957a06578999f69ac1264765b70a6,6094732,334
beaaff52e25803e0c8ffb8d71fec0c221d6aec6f,Add missing $,jenshnielsen,08/13/2016 07:43:14 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/beaaff52e25803e0c8ffb8d71fec0c221d6aec6f,6094732,334
50c0b742655d297ced3db0342e447733f40f4a70,Adjust tol so that test pass both locally for me on osx and on travis,jenshnielsen,08/13/2016 07:43:14 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/50c0b742655d297ced3db0342e447733f40f4a70,6094732,334
d38ec3456f657a7797a5f0a8629239af0d3fd0a3,"Skip test if latex not installed

Cannot use the decorator for similar reasons as #6263",jenshnielsen,08/13/2016 08:28:52 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/d38ec3456f657a7797a5f0a8629239af0d3fd0a3,6094732,334
833768664142a6a3f5e66a6c15a83a1fcb7712b6,"Merge pull request #6938 from anntzer/figureoptions-image-interpolation

ENH: Image interpolation selector in Qt figure options.",tacaswell,08/13/2016 04:59:03 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/833768664142a6a3f5e66a6c15a83a1fcb7712b6,6094732,334
edccefa993fbe5910963deabf2777ab949bf6441,"Merge pull request #6925 from Kojoley/simplify-loop-to_vc

MNT: Simplified loop in `Axes.bxp.to_vc`",tacaswell,08/13/2016 08:05:33 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/edccefa993fbe5910963deabf2777ab949bf6441,6086535,327
7d25ee81be8ec06d1cd6d011d34672e820af0d5b,"Merge pull request #6851 from Kojoley/fix-mpl_toolkits-coverage

CI: Do not restrict coverage to `matplotlib` module only",tacaswell,08/13/2016 08:12:12 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/7d25ee81be8ec06d1cd6d011d34672e820af0d5b,6094732,334
771707f3355f26a1ecc8736038af8368429dd0ba,"Merge pull request #6923 from astrofrog/nose-optional

MNT: Make sure nose is only imported when needed",tacaswell,08/13/2016 08:22:50 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/771707f3355f26a1ecc8736038af8368429dd0ba,6094732,334
48dedc481631f9b5d9a6f3e725212b68b1ab03ad,"Merge pull request #6923 from astrofrog/nose-optional

MNT: Make sure nose is only imported when needed",tacaswell,08/13/2016 08:23:43 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/48dedc481631f9b5d9a6f3e725212b68b1ab03ad,6086535,327
bde146b8db07c43d1175bbd89cf7b6d2a6e37ac7,Changed error message.,dlmccaffrey,08/14/2016 03:48:22 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/bde146b8db07c43d1175bbd89cf7b6d2a6e37ac7,6094732,334
f20efb99d67e581f18f8fd58db07d6279528fcbd,"Prepare for cross-framework test suite

  - introduced `xfail(reason)` function
    - uses: `raise KnownFailureTest(msg)` -> `xfail(reason)`
    - same name and signature as in pytest

  - introduced `skip(reason)` function
    - uses: `raise SkipTest(msg)` -> `skip(reason)`
    - same name and signature as in pytest

  - introduced `skipif(condition, reason=None)` decorator
    - uses: replaces `def func(): if condition: skip()`
    - same name and signature as in pytest
    - can be used with functions, classes, and methods
    - supports string condition (evaluated at runtime)

  - moved nose related code to `testing.nose` submodule
    - plugins in `testing.nose.plugins` submodule
    - decorators implementation in `testing.nose.decorators`
      (interface is still in `testing.decorators`, implementation will
       have been chosen at runtime according to used test framework)

  - `matplotlib.test` function unifications
  - `tests.py` now uses `matplotlib.test()`",Kojoley,08/14/2016 10:01:51 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/f20efb99d67e581f18f8fd58db07d6279528fcbd,6094732,334
7509230395cb41afca0884effc15ca6000a5d061,Reorder mirror and main source for freetype,jenshnielsen,08/15/2016 08:52:03 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/7509230395cb41afca0884effc15ca6000a5d061,6086535,327
baab5d2b4ae13f6acb6dd8d57b013ce0f343aeea,Use checkdep_usetex to check for usetex,jenshnielsen,08/15/2016 11:09:09 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/baab5d2b4ae13f6acb6dd8d57b013ce0f343aeea,6094732,334
2cdb5aab4f2a623185182f4e812e120c208bcedc,"Merge pull request #6947 from dlmccaffrey/errorbar-error-msg

MNT: Changed error message

Closes #6933",tacaswell,08/16/2016 01:12:33 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/2cdb5aab4f2a623185182f4e812e120c208bcedc,6094732,334
6937366f3e157c8a3cb50d5ebc9461e2df9a16d1,"Merge pull request #6947 from dlmccaffrey/errorbar-error-msg

MNT: Changed error message

Closes #6933",tacaswell,08/16/2016 01:15:09 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/6937366f3e157c8a3cb50d5ebc9461e2df9a16d1,6086535,327
507aca54362583602241e9f643f30a5b7518933c,"Merge pull request #6943 from jenshnielsen/addfreetypemirror

BLD: Add mirrors to freetype download",tacaswell,08/16/2016 01:17:34 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/507aca54362583602241e9f643f30a5b7518933c,6086535,327
80ddcfe760756ed473323b5d29bdedae374a3767,"fix deprecation warning for stopiteration

see pep 479 https://www.python.org/dev/peps/pep-0479/",jenshnielsen,08/16/2016 12:56:17 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/80ddcfe760756ed473323b5d29bdedae374a3767,6086535,327
468a9770fec749b0fc7dbf51b6a0e9077e64d025,PGF backend: skip drawing of empty images,f0k,08/16/2016 02:12:13 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/468a9770fec749b0fc7dbf51b6a0e9077e64d025,6094732,334
4bcb38f358e1c788806130591f6932b38c2d2e71,PGF backend: support affine image transformations,f0k,08/16/2016 02:12:13 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/4bcb38f358e1c788806130591f6932b38c2d2e71,6094732,334
d931283c9adf082dc9c6ae74a9e9609f6dd306f9,Add more transforms to affine image transform demo,f0k,08/16/2016 02:12:13 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/d931283c9adf082dc9c6ae74a9e9609f6dd306f9,6094732,334
5bf037e300b30f81c2b849aa63f629e9e58dfa59,"Merge pull request #5383 from mdboom/hidpi-nbagg

Handle HiDPI displays in WebAgg/NbAgg backends",jenshnielsen,08/18/2016 07:19:21 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/5bf037e300b30f81c2b849aa63f629e9e58dfa59,6087317,327
903e8e0128bcfcdbdf46695f4b9035ed5dbeea86,"remove extra ""a""",N/A,08/20/2016 06:58:13 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/903e8e0128bcfcdbdf46695f4b9035ed5dbeea86,6094732,334
af10385b4d84d5d506a9b0b93acf17ffe4022833,"Merge pull request #6961 from qingpeng/patch-1

DOC: remove extra ""a""",tacaswell,08/20/2016 08:52:46 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/af10385b4d84d5d506a9b0b93acf17ffe4022833,6094732,334
f6707515c707c28f904e252780f203522cfb4b0d,"Merge pull request #6961 from qingpeng/patch-1

DOC: remove extra ""a""",tacaswell,08/20/2016 08:55:54 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/f6707515c707c28f904e252780f203522cfb4b0d,6168455,324
1f6fb3185c215a2b3e8f78a3ec59dd8a3615a524,"Merge pull request #6950 from jenshnielsen/fixdeprecationwarning

MNT: fix deprecation warning for stopiteration",tacaswell,08/20/2016 09:52:04 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/1f6fb3185c215a2b3e8f78a3ec59dd8a3615a524,6086535,327
b7b34452b9838e6a0e09c7b55513a908fb7db646,"Merge pull request #6944 from efiring/restore_report_memory

Restore cbook.report_memory, which was deleted in d063dee.",tacaswell,08/20/2016 09:53:07 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/b7b34452b9838e6a0e09c7b55513a908fb7db646,6094732,334
0bf79ea22ad4db902d738faf866a771b97161b3e,"Merge pull request #6956 from jenshnielsen/backport5383

Backport #5383 Needed for retina support in ipympl",tacaswell,08/20/2016 11:14:36 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/0bf79ea22ad4db902d738faf866a771b97161b3e,6087317,327
00e6c38fe55409ce97e34416efb3c4aa810c0cd2,"Merge pull request #6920 from Kojoley/prepare-for-cross-framework-test-suite

TST: Prepare for cross-framework test suite",tacaswell,08/20/2016 11:28:59 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/00e6c38fe55409ce97e34416efb3c4aa810c0cd2,6094732,334
fda2f97b4e4fb1203bc44787ac240a43f628b6ad,"CI: exclude bad pyshp version

This is a dependency of basemap",tacaswell,08/20/2016 11:36:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/fda2f97b4e4fb1203bc44787ac240a43f628b6ad,6086535,327
8758df3b8676057a08aca661b666b55fce411e4d,"Merge remote-tracking branch 'matplotlib/v2.x'

 Conflicts:
	lib/matplotlib/backends/web_backend/js/mpl.js
	  - indentation conflicts
	lib/matplotlib/backends/web_backend/nbagg_mpl.js
	  - deleted on the master branch (not resurrected)
	lib/matplotlib/testing/decorators.py
	  - import conflicts",tacaswell,08/20/2016 11:48:42 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/8758df3b8676057a08aca661b666b55fce411e4d,6094717,334
4f8d25d885df79e783fa2ff8c100ee0bcb1c00a9,"Merge pull request #6962 from tacaswell/ci_fix_basemap_dep

CI: exclude bad pyshp version",tacaswell,08/21/2016 12:13:33 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/4f8d25d885df79e783fa2ff8c100ee0bcb1c00a9,6087317,327
30c9e8fa726c1dbac243aee1b0abbee7972ed896,"Merge remote-tracking branch 'matplotlib/v2.x'

Conflicts:
	.travis.yml
	  - use slightly different incantations to install basemap (git
	vs tarball) on master vs v2.x.  Left master version as-is.",tacaswell,08/21/2016 12:14:47 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/30c9e8fa726c1dbac243aee1b0abbee7972ed896,6094717,334
22aa80098000f7f692315729280e665a8e3004ac,"Merge pull request #6875 from anntzer/keymap-grid-minor

ENH: Add keymap (default: G) to toggle minor grid.",tacaswell,08/21/2016 01:24:32 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/22aa80098000f7f692315729280e665a8e3004ac,6094717,334
7f8c29572dfe4f5139e442a1c962fcb2f663d51e,"Add parameter checks to DayLocator initiator

Check that interval parameter is an integer greater than zero.

Delete unuseful 'optimization' meant to prevent exceeding the
MAXTICKS variable. During testing it seemed ineffective. The
following Locator.raise_if_exceeds exception was triggered first
anyways.

resolves #6935",N/A,08/21/2016 09:32:19 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/7f8c29572dfe4f5139e442a1c962fcb2f663d51e,6094717,334
b5c9aa416956918447220c338a8933c2d5cb77f4,Consolidate DayLocator interval checks,N/A,08/21/2016 10:05:29 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/b5c9aa416956918447220c338a8933c2d5cb77f4,6094717,334
903d11899b677749fc7e8346efdcaa1ad5662c42,"Do not rely on outer scope variables in `ImageComparisonTest.test.do_test`

`do_test` function variables are changed by loop where function was creates.
It will work as you expect only if you call yielded function immediately.",Kojoley,08/21/2016 10:49:19 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/903d11899b677749fc7e8346efdcaa1ad5662c42,6094717,334
e5ea9eeb974f1891d709d779d7a463ff654eed9b,Pytest compatible `knownfailif` and `image_comparison` decorators,Kojoley,08/21/2016 10:49:19 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/e5ea9eeb974f1891d709d779d7a463ff654eed9b,6094717,334
af4afe2f6f92dc0074e16a4980ed6a8d42c0cfb6,Add support of nose setup/teardown to pytest collector,Kojoley,08/21/2016 10:49:19 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/af4afe2f6f92dc0074e16a4980ed6a8d42c0cfb6,6094717,334
922d3ac0378fe04fb6beb6986be7d6fadbb9651f,Filter tests leaked from imported pylab in `test_basic`,Kojoley,08/21/2016 12:13:50 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/922d3ac0378fe04fb6beb6986be7d6fadbb9651f,6094717,334
6c94b47c99730346ad4802739a9cda699beb0ff2,Implemented test filtering for pytest,Kojoley,08/21/2016 12:13:54 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/6c94b47c99730346ad4802739a9cda699beb0ff2,6094717,334
abd769d09313d98c477a48bd9de230faa16aa9b8,Added call to `_init_tests` in `pytest_configure`,Kojoley,08/21/2016 12:13:55 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/abd769d09313d98c477a48bd9de230faa16aa9b8,6094717,334
dadeac96d567e0262b5af0d66b26e41246a8e94f,Added `--no-pep8` key for pytest,Kojoley,08/21/2016 12:13:55 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/dadeac96d567e0262b5af0d66b26e41246a8e94f,6094717,334
f20cc014a4cd910cf60a647b4d2e13b7934a59bf,Added travis and appveyor pytest builds,Kojoley,08/21/2016 01:18:44 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/f20cc014a4cd910cf60a647b4d2e13b7934a59bf,6094717,334
1f0792b37ade22cb7d038629731b12313d47001a,A better way to deal with scope pollution in `test_basic` test,Kojoley,08/21/2016 02:45:34 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/1f0792b37ade22cb7d038629731b12313d47001a,6094717,334
a66d599a773ab741f089621803802526e5659260,"Pytest `skipif` does not work on classes with generator methods

The bug will not be fixed in pytest because generator functions are
deprecated since pytest 3.0 release.",Kojoley,08/21/2016 05:21:02 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/a66d599a773ab741f089621803802526e5659260,6094717,334
a2a8dc24860ad6e28d24c0283ddb8c857e1b4447,Add tests for dates.DayLocator,N/A,08/22/2016 10:00:17 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/a2a8dc24860ad6e28d24c0283ddb8c857e1b4447,6094717,334
160c55df13138e6bff6965ac39779f8d8bebad0b,PEP8 fixes,N/A,08/22/2016 10:33:29 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/160c55df13138e6bff6965ac39779f8d8bebad0b,6094717,334
f6d53038a99692733d6fa8a955b1c00dbc2d0cbb,"Merge pull request #6942 from ianthomas23/6940_contour_memory_leak

FIX: Fixed memory leak in contour",tacaswell,08/22/2016 07:10:05 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/f6d53038a99692733d6fa8a955b1c00dbc2d0cbb,6087467,327
947e6eb54d5f4f58f7b4a31cdc88f06eae595dba,"Merge pull request #5161 from zblz/log-ticks

API: Changes to default log scale tick formatting",tacaswell,08/22/2016 07:24:09 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/947e6eb54d5f4f58f7b4a31cdc88f06eae595dba,6094717,334
fb45c4a9c2716e8384c98252fb47b82cc62cbb1f,"Merge pull request #5161 from zblz/log-ticks

API: Changes to default log scale tick formatting",tacaswell,08/22/2016 07:29:37 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/fb45c4a9c2716e8384c98252fb47b82cc62cbb1f,6087467,327
a53c4b394cba4b3dbe746e3820fb2c4fe90a76f9,"Merge pull request #6955 from LindyBalboa/issue_6935

MNT: Add parameter checks to DayLocator initiator",tacaswell,08/22/2016 07:35:43 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/a53c4b394cba4b3dbe746e3820fb2c4fe90a76f9,6094717,334
125a29605add56ab2667cde1e548d88108aecbb4,"Merge pull request #6955 from LindyBalboa/issue_6935

MNT: Add parameter checks to DayLocator initiator",tacaswell,08/22/2016 07:36:02 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/125a29605add56ab2667cde1e548d88108aecbb4,6087467,327
b2a25b22693c12906f4007af02a01d60622ee42a,"Merge pull request #6919 from efiring/integer_locator

ENH: Rework MaxNLocator, eliminating infinite loop; closes #6849",tacaswell,08/22/2016 07:57:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/b2a25b22693c12906f4007af02a01d60622ee42a,6094717,334
9982e400c7b21afdebe364d8eb1a8565c5383242,"Merge pull request #6919 from efiring/integer_locator

ENH: Rework MaxNLocator, eliminating infinite loop; closes #6849",tacaswell,08/22/2016 07:58:25 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/9982e400c7b21afdebe364d8eb1a8565c5383242,6087467,327
36f1353a8144d0002102253f6e37b7247b6a27b4,"Merge pull request #6904 from efiring/scatter_edgecolor

MNT: Use edgecolor rather than linewidth to control edge display.",tacaswell,08/22/2016 08:12:12 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/36f1353a8144d0002102253f6e37b7247b6a27b4,6094747,334
7bf436c426cfc4f7e2766ff0622ebbdd52d7f6ff,"Merge pull request #6904 from efiring/scatter_edgecolor

MNT: Use edgecolor rather than linewidth to control edge display.",tacaswell,08/22/2016 08:12:31 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/7bf436c426cfc4f7e2766ff0622ebbdd52d7f6ff,6087497,327
84f471ed8b1e7b2c637d2975ff8cce88be27297e,"Merge pull request #6730 from Kojoley/improve-tests

TST: Add Py.test testing framework support",tacaswell,08/23/2016 05:09:04 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/84f471ed8b1e7b2c637d2975ff8cce88be27297e,6094747,334
f24330d848f73e48fd52766a742165571098b945,"py.test, updating axis ticks, and unitData as class, removed test_category from init, and updated tox",story645,08/23/2016 05:19:42 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/f24330d848f73e48fd52766a742165571098b945,6094854,334
77b407fb8664f2a07d229ce625c0732701091cf1,"FIX: guard against numpy warnings

Do not try to compare a string to an array.

closes #6970",tacaswell,08/24/2016 02:03:29 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/77b407fb8664f2a07d229ce625c0732701091cf1,6087497,327
5d13c8c418268f94a6debdf0df53253008118113,"Fixed wrong expression

This should fix leaked coverage from pytest builds",Kojoley,08/24/2016 10:49:26 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/5d13c8c418268f94a6debdf0df53253008118113,6094747,334
8c747fb7fb310bdc41de2a049ee302541a85cc16,"Merge pull request #6974 from Kojoley/fix-coverage

Fixed wrong expression",jenshnielsen,08/24/2016 12:26:46 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/8c747fb7fb310bdc41de2a049ee302541a85cc16,6094747,334
703a0fffe61f0be1c96cf18f14e70b5cd4c0cc04,"Merge pull request #6971 from tacaswell/fix_quiver_warnings

FIX: guard against numpy warnings",WeatherGod,08/24/2016 02:15:38 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/703a0fffe61f0be1c96cf18f14e70b5cd4c0cc04,6087497,327
f1b6135b12b6c4049d9a82025c04539458ea4238,DOC: add docstring for set_array; improve related docstrings in _axes.py,efiring,08/24/2016 05:49:41 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/f1b6135b12b6c4049d9a82025c04539458ea4238,6094754,334
ee8f44834846976cf34c27e80e1d395c1be08a6f,"Merge pull request #6889 from story645/category

ENH: support for updating axis ticks for categorical data",tacaswell,08/25/2016 04:03:13 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/ee8f44834846976cf34c27e80e1d395c1be08a6f,6094854,334
28b6a998e36d1a6ca3de4ca1b4f962ec610d3a83,"Merge pull request #6930 from efiring/PcolorImage_cursor

BUG: PcolorImage handles non-contiguous arrays, provides data readout",tacaswell,08/25/2016 05:12:02 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/28b6a998e36d1a6ca3de4ca1b4f962ec610d3a83,6094876,334
fab69a114e3df2e00572a0532039c4e9e777f85d,"Merge pull request #6930 from efiring/PcolorImage_cursor

BUG: PcolorImage handles non-contiguous arrays, provides data readout",tacaswell,08/25/2016 05:12:25 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/fab69a114e3df2e00572a0532039c4e9e777f85d,6087519,327
474c04b7ece887a1256daf4542668ca0605ab4b6,Add link to O'Reilly video course covering matplotlib,rhiever,08/25/2016 06:45:43 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/474c04b7ece887a1256daf4542668ca0605ab4b6,6094876,334
